isqno,postype,post1,post2,front,depth,time,aeroa,surpa,cea,leada,trnga,morala,logsa,momnta,intela,techa,inita,wina,kmda,crit,quala,resa,mobila,aira,fprepa,wxa,terra,leadaa,plana,surpaa,mana,logsaa,fortsa,deepa,duration1,wofa,wofd,terra1,terra2,terra3,wx1,wx2,wx3,wx4,wx5,attacker_str,attacker_instst,attacker_rerp,attacker_cas,attacker_finst,attacker_cav,attacker_tank,attacker_lt,attacker_mbt,attacker_arty,attacker_fly,attacker_ctank,attacker_carty,cfly_x,attacker_pri1,attacker_pri2,attacker_pri3,attacker_sec1,attacker_sec2,attacker_sec3,attacker_reso1,attacker_reso2,attacker_reso3,attacker_ach,defender_str,defender_instst,defender_rerp,defender_cas,defender_finst,defender_cav,defender_tank,defender_lt,defender_mbt,defender_arty,defender_fly,defender_ctank,defender_carty,cfly_y,defender_pri1,defender_pri2,defender_pri3,defender_sec1,defender_sec2,defender_sec3,defender_reso1,defender_reso2,defender_reso3,defender_ach,att_comm1,att_comm2,def_comm1,def_comm2,def_comm3
538,0,DL,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.6,1,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,R,M,,D,S,T,$,T,19082.0,19082.0,,282.0,,0.0,138.0,77.0,61.0,95.0,395.0,5.0,,,FF,,,,,,PP,,,6,2000.0,2000.0,,1588.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DD,,,,,0,WL,,,4,MG BRADLEY,Missing,LCOL AOYANAGI,Missing,Missing
539,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,4.0,4.0,R,M,,D,O,T,$,T,18388.0,18388.0,,555.0,,0.0,74.0,18.0,56.0,174.0,315.0,9.0,,,FF,,,,,,,,,6,2900.0,2900.0,,2470.0,,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,DD,,,,,0,,,,5,MG BRADLEY,Missing,LG FUJIOKA,Missing,Missing
540,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,,,2.0,3.8,3.8,R,M,,W,H,T,$,T,21247.0,21247.0,,1079.0,,0.0,0.0,0.0,0.0,246.0,166.0,0.0,,,FF,DE,,FF,,,RR,,,4,3000.0,3000.0,,2468.0,,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,DO,FF,,,,0,PP,,,7,MG BRADLEY,Missing,LG FUJIOKA,Missing,Missing
541,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.5,1,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,2.3,2.3,R,M,,D,S,T,$,T,17163.0,17163.0,,879.0,,0.0,100.0,26.0,74.0,228.0,637.0,11.0,,,FF,DE,,,,,PP,,,6,3000.0,3000.0,,2860.0,,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,DD,,,,,0,WL,,,4,MG BRADLEY,Missing,LG FUJIOKA,Missing,Missing
542,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.6,2,1.0,,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,,2.0,2.1,2.1,R,M,,W,H,T,$,T,18095.0,18095.0,,479.0,,0.0,97.0,31.0,66.0,200.0,225.0,10.0,,,FF,,,FF,,,PP,SS,,5,3900.0,3900.0,,3810.0,,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,0.0,DO,FF,,,,0,RR,WL,SS,4,MG BRADLEY,Missing,LG FUJIOKA,Missing,Missing
543,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9,2,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,2.3,2.3,R,M,,D,S,T,$,T,19714.0,19714.0,,502.0,,0.0,121.0,45.0,76.0,157.0,162.0,6.0,,,FF,,,FF,,,RR,PP,SS,5,5284.0,5284.0,,4038.0,,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,DO,FF,,,,0,RR,SS,,5,MG BRADLEY,Missing,LG AMAMIYA,Missing,Missing
544,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,2,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,2.5,2.5,R,M,,D,S,T,$,T,20973.0,20973.0,,590.0,,0.0,129.0,59.0,70.0,210.0,240.0,4.0,,,FF,,,FF,,,PP,SS,,5,4757.0,4757.0,,4328.0,,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,DD,,,,,0,,,,5,MG BRADLEY,Missing,LG AMAMIYA,Missing,Missing
545,0,FD,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.9,2.9,R,M,,W,L,T,$,T,19658.0,19658.0,,313.0,,0.0,140.0,73.0,67.0,183.0,45.0,3.0,,,EE,RF,,FF,,,PP,SS,,7,4227.0,4227.0,,3022.0,,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,DD,,,,,0,,,,5,MG BRADLEY,Missing,LG AMAMIYA,Missing,Missing
546,2,PD,FD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,2.0,1,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,3.0,3.0,R,M,,D,S,T,S,T,18777.0,18777.0,,112.0,,0.0,113.0,46.0,67.0,177.0,151.0,0.0,,,FF,,,,,,RR,PP,SS,5,4000.0,4000.0,,798.0,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,0.0,DD,,,,,0,,,,3,MG BRADLEY,Missing,LG AMAMIYA,Missing,Missing
547,2,PD,FD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6,2,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,3.0,R,M,,D,O,T,S,T,18660.0,18660.0,,88.0,,0.0,117.0,50.0,67.0,172.0,0.0,2.0,,0.0,FF,,,,,,RR,PP,SS,5,4250.0,4250.0,,1006.0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.0,DD,,,,,0,,,,5,MG BRADLEY,Missing,LG AMAMIYA,Missing,Missing
548,2,PD,FD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.8,1,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,3.0,3.0,G,M,,D,S,T,S,T,19047.0,19047.0,,576.0,,0.0,115.0,50.0,65.0,206.0,76.0,4.0,,,FF,,,,,,PP,,,7,3250.0,3250.0,,3200.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,DD,,,,,0,AA,,,2,MG BRADLEY,Missing,LG USHIJIMA,Missing,Missing
549,0,PD,,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.5,2.0,2.0,G,M,,D,S,H,S,T,10900.0,10900.0,0.0,225.0,10675.0,0.0,100.0,0.0,100.0,36.0,12.0,18.0,,,FF,DE,,,,,PP,,,7,6160.0,6160.0,0.0,200.0,5960.0,0.0,40.0,0.0,40.0,20.0,0.0,15.0,,0.0,DO,DE,,,,0,RR,WD,,4,BG PELED,Missing,LCOL EL KHALIDI,Missing,Missing
550,0,FD,,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.625,11.0,11.0,G,M,,D,S,H,S,T,27682.0,,,1750.0,25932.0,0.0,91.0,18.0,73.0,72.0,11.0,40.0,,,DE,,,,,,BB,,,8,13600.0,13600.0,0.0,1500.0,12100.0,0.0,40.0,0.0,40.0,36.0,4.0,35.0,,,DO,FF,,,,0,RR,WL,,3,BG NARKISS,Missing,BG ATA AL,Missing,Missing
551,0,HD,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.95833333333333,1.0,4.5,G,M,,D,S,H,S,T,12800.0,,,375.0,12425.0,0.0,140.0,0.0,140.0,48.0,21.0,18.0,,,FF,,,EE,RR,,BB,WD,,6,9900.0,,,350.0,9550.0,0.0,120.0,0.0,120.0,24.0,0.0,,,0.0,DD,,,,,0,WD,,,4,BG PELED,Missing,LCOL EL KHALIDI,Missing,Missing
552,2,HD,PD,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.61458333333333,1.0,4.5,G,M,,D,S,H,S,T,5350.0,5350.0,0.0,250.0,5100.0,0.0,90.0,0.0,90.0,24.0,21.0,18.0,,,FF,EE,RR,,,,PP,,,6,5450.0,5450.0,0.0,250.0,5200.0,0.0,60.0,0.0,60.0,24.0,0.0,25.0,,0.0,DD,,,,,0,WD,,,4,COL RAM,Missing,LCOL EL KHALIDI,Missing,Missing
553,1,HD,PD,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,G,M,,D,S,H,S,T,10700.0,10700.0,0.0,375.0,10325.0,0.0,180.0,0.0,180.0,48.0,52.0,18.0,,,FF,EE,RR,,,,BB,PS,,7,8640.0,,,350.0,8290.0,0.0,84.0,0.0,84.0,24.0,0.0,35.0,,0.0,DD,,,,,0,WD,,,4,BG PELED,Missing,LCOL EL KHALIDI,Missing,Missing
554,2,PD,FD,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,1.51041666666667,24.0,24.0,F,M,,D,S,H,S,T,19520.0,19520.0,0.0,700.0,18820.0,0.0,240.0,105.0,135.0,84.0,38.0,15.0,,,DE,,,FE,,,BB,PS,,8,19500.0,19500.0,0.0,2700.0,16800.0,0.0,197.0,13.0,184.0,68.0,51.0,70.0,,,DO,EE,LR,,,0,WL,,,4,BG TAL,Missing,MG SOLIMAN,Missing,Missing
555,2,HD,PD,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.5,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,F,D,,D,S,H,S,T,10450.0,,,90.0,10360.0,0.0,180.0,60.0,120.0,48.0,76.0,11.0,,,FF,EE,RR,,,,BB,PS,,8,10050.0,10050.0,0.0,1350.0,8700.0,0.0,180.0,20.0,160.0,48.0,20.0,30.0,,,DO,FF,,,,0,WL,,,4,BG YOFFE,Missing,MG NASSER,Missing,Missing
556,0,FD,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,,,1.0,8.0,8.0,F,D,,D,S,H,S,T,19280.0,19280.0,0.0,300.0,18980.0,0.0,120.0,30.0,90.0,72.0,0.0,19.0,,0.0,EE,LR,,EE,RR,FE,BB,PS,,9,18450.0,18450.0,0.0,900.0,17550.0,0.0,114.0,10.0,104.0,126.0,0.0,40.0,,0.0,DO,,,,,0,WL,,,3,BG SHARON,Missing,MG NAGUIB,Missing,Missing
557,2,PD,FD,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,1.0,7.0,7.0,F,M,,D,S,H,S,T,6912.0,6912.0,0.0,135.0,6777.0,0.0,90.0,0.0,90.0,48.0,38.0,13.0,,,FF,,,,,,BB,PS,,9,12750.0,12750.0,0.0,225.0,12525.0,0.0,78.0,5.0,73.0,36.0,0.0,40.0,36.0,,DD,,,,,0,WD,,,2,BG TAL,Missing,MG SOLIMAN,Missing,Missing
558,1,PD,DL,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,1.0,10.0,10.0,F,D,,D,S,H,S,T,10800.0,10800.0,0.0,70.0,10730.0,0.0,184.0,20.0,164.0,48.0,52.0,10.0,0.0,,FF,,,,,,SS,,,7,3000.0,3000.0,0.0,450.0,2550.0,0.0,60.0,0.0,60.0,48.0,0.0,32.0,,0.0,DD,,,,,0,SS,WD,,7,BG YOFFE,Missing,MG NASSER,Missing,Missing
559,1,PD,FD,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.86458333333333,9.0,9.0,F,M,,D,S,H,S,T,12150.0,12150.0,0.0,55.0,12095.0,0.0,100.0,10.0,90.0,72.0,38.0,8.0,,,FF,,,,,,BB,,,8,17450.0,17450.0,0.0,626.0,16824.0,0.0,134.0,10.0,124.0,114.0,10.0,90.0,114.0,,DD,,,,,0,,,,4,BG TAL,Missing,MG HASNI,Missing,Missing
560,1,PD,DL,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.48958333333333,7.0,7.0,F,D,,D,S,H,S,T,8700.0,,,60.0,8640.0,0.0,146.0,0.0,146.0,48.0,40.0,10.0,,,FF,EE,LR,,,,BB,,,7,3000.0,,,550.0,2450.0,0.0,40.0,10.0,30.0,24.0,0.0,30.0,,0.0,DD,,,,,0,WL,,,3,BG YOFFE,Missing,MG GHOUL,Missing,Missing
561,0,HD,,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,F,D,,D,S,H,S,T,22000.0,22000.0,0.0,550.0,21450.0,0.0,224.0,20.0,204.0,114.0,0.0,100.0,,0.0,FF,,,,,,RR,WL,,3,7250.0,,,90.0,7160.0,0.0,90.0,0.0,90.0,48.0,20.0,16.0,,,DO,EE,RR,,,0,PS,,,8,Missing,Missing,BG YOFFE,Missing,Missing
562,0,DL,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,10.0,F,D,,D,S,H,S,T,10200.0,,,75.0,10125.0,0.0,220.0,85.0,135.0,72.0,40.0,5.0,,,EE,LR,,,,,PP,,,7,13500.0,,,550.0,12950.0,0.0,172.0,15.0,157.0,48.0,0.0,30.0,,0.0,DD,,,,,0,WL,,,4,BG TAL,Missing,MG GHOUL,Missing,Missing
563,0,HD,,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,F,D,,D,S,H,S,T,18780.0,18780.0,0.0,60.0,18720.0,0.0,120.0,0.0,120.0,72.0,122.0,4.0,,,DE,,,,,,BB,,,9,18450.0,18450.0,0.0,625.0,17825.0,0.0,114.0,10.0,104.0,72.0,0.0,60.0,72.0,0.0,DD,,,,,0,WD,,,4,BG SHARON,Missing,MG HASSAN,Missing,Missing
564,0,HD,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,5.0,5.0,F,D,,D,S,H,S,T,3500.0,3500.0,0.0,450.0,3050.0,0.0,60.0,0.0,60.0,0.0,0.0,20.0,0.0,0.0,FF,,,,,,WL,,,3,3600.0,,,60.0,3540.0,0.0,70.0,40.0,30.0,0.0,0.0,3.0,0.0,,DO,DE,,,,0,PS,,,8,Missing,Missing,COL GONEN,Missing,Missing
565,0,FD,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,,,1.0,6.5,6.5,G,M,,D,S,H,S,T,5375.0,5375.0,0.0,300.0,5075.0,0.0,10.0,0.0,10.0,24.0,119.0,5.0,,,FF,,,,,,PP,,,8,8160.0,8160.0,0.0,850.0,7310.0,0.0,75.0,0.0,75.0,70.0,0.0,20.0,,0.0,DD,,,,,0,WD,,,2,COL EFRAT,Missing,COL AMIR,Missing,Missing
566,0,FD,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,5.0,5.0,G,M,,D,S,H,S,T,5350.0,5350.0,0.0,150.0,5200.0,0.0,90.0,0.0,90.0,24.0,0.0,30.0,,0.0,FF,,,,,,PP,,,8,4350.0,4350.0,0.0,300.0,4050.0,0.0,50.0,0.0,50.0,76.0,0.0,20.0,,0.0,DD,,,,,0,WD,,,2,COL RAM,Missing,BG TAYAN,Missing,Missing
567,0,FD,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.5,1,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,,,1.0,1.0,1.0,G,M,,D,S,H,S,T,5850.0,5850.0,0.0,230.0,5620.0,0.0,90.0,30.0,60.0,24.0,119.0,55.0,,,FF,EE,RF,,,,PP,,,7,8560.0,8560.0,0.0,500.0,8060.0,0.0,75.0,0.0,75.0,82.0,0.0,25.0,,0.0,DD,,,,,0,WD,,,2,COL MENDLER,Missing,COL AMIR,Missing,Missing
568,0,PD,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2,1.0,,1.0,1.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,5.0,5.0,F,M,,D,S,T,$,T,11940.0,11940.0,0.0,201.0,11739.0,0.0,128.0,8.0,120.0,67.0,156.0,20.0,1.0,1.0,FF,DE,,FE,,,PP,SS,WD,6,16168.0,16168.0,0.0,497.0,15671.0,0.0,60.0,0.0,60.0,91.0,0.0,33.0,0.0,0.0,DO,FF,,,,0,SS,,,6,BG GONEN,Missing,MG HADITHA,Missing,Missing
569,1,PD,FD,1.0,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1,,0.0,,0.0,2.0,0.0,,0.0,2.0,2.0,0.0,0.0,,0.0,1.0,110.0,110.0,R,D,,D,S,H,F,T,29490.0,,,400.0,29090.0,0.0,67.0,50.0,17.0,1223.0,104.0,2.0,,,RC,FF,,,,,PP,,,8,4455.0,4455.0,0.0,275.0,4180.0,0.0,67.0,6.0,61.0,40.0,70.0,44.0,,,DO,FF,,,,0,RR,WD,,4,MG MAMOUN,Missing,MG MENDLER,Missing,Missing
570,1,PD,FD,1.0,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1,,0.0,,0.0,2.0,0.0,,0.0,2.0,2.0,0.0,0.0,,0.0,1.0,38.0,38.0,R,D,,D,S,H,F,T,22850.0,,,350.0,22500.0,0.0,71.0,60.0,11.0,971.0,104.0,20.0,,,RC,FF,,EE,LR,,PP,,,8,3020.0,,,225.0,2795.0,0.0,52.0,4.0,48.0,28.0,70.0,42.0,,,DO,FF,,,,0,RR,WD,,4,MG WASSEL,Missing,MG MENDLER,Missing,Missing
571,2,HD,PD,0.0,0.0,0.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1,,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,110.0,110.0,R,D,,D,S,H,F,T,63910.0,,,800.0,63110.0,0.0,464.0,27.0,437.0,639.0,100.0,9.0,,,FF,,,EE,RR,,PP,SS,,8,14000.0,,,450.0,13550.0,0.0,192.0,0.0,192.0,40.0,67.0,57.0,,,DO,FF,,,,0,SS,,,6,MG MAMOUN,Missing,MG MENDLER,Missing,Missing
572,2,HD,PD,0.0,0.0,0.0,0.0,1.0,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1,,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,54.0,38.0,R,D,,D,S,H,F,T,45160.0,,,750.0,44410.0,0.0,310.0,18.0,292.0,555.0,100.0,10.0,,,FF,,,EE,LF,,PP,SS,,8,10980.0,,,400.0,10580.0,0.0,148.0,13.0,135.0,24.0,67.0,44.0,,,DO,FF,,,,0,SS,,,6,MG WASSEL,Missing,MG MENDLER,Missing,Missing
573,0,HD,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,27.0,27.0,R,D,,D,S,H,F,T,25850.0,25850.0,0.0,700.0,25150.0,0.0,530.0,50.0,480.0,44.0,66.0,78.0,,,FF,,,EE,RF,,RR,SS,,4,67440.0,67440.0,0.0,700.0,66740.0,0.0,516.0,30.0,486.0,639.0,100.0,27.0,,,DO,EE,LF,,,0,SS,,,7,MG ADAN,Missing,MG MAMOUN,Missing,Missing
574,2,HD,PD,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,50.0,50.0,R,D,,D,S,H,F,T,81160.0,81160.0,0.0,1700.0,79460.0,0.0,1002.0,70.0,932.0,585.0,44.0,120.0,,,FF,,,,,,RR,WL,,3,43400.0,43400.0,0.0,380.0,43020.0,0.0,714.0,70.0,644.0,144.0,72.0,31.0,,,DO,,,,,0,,,,8,MG MAMOUN,Missing,MG GONEN,Missing,Missing
575,2,HD,PD,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,50.0,50.0,R,D,,D,S,H,F,T,57960.0,57960.0,0.0,1350.0,56610.0,0.0,709.0,50.0,659.0,447.0,44.0,140.0,,,FF,,,,,,RR,WL,,5,28600.0,28600.0,0.0,260.0,28340.0,0.0,348.0,40.0,308.0,96.0,72.0,17.0,,,DD,,,,,0,,,,8,MG WASSEL,Missing,BG MAGEN,Missing,Missing
576,2,HD,PD,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,14.0,14.0,R,D,,D,S,H,F,T,22790.0,,,100.0,22690.0,0.0,344.0,30.0,314.0,96.0,0.0,56.0,,0.0,EE,RR,,FF,,,PP,SS,,7,30970.0,,,500.0,30470.0,0.0,389.0,30.0,359.0,322.0,0.0,62.0,,0.0,DO,FF,,,,0,RR,SS,,4,MG SHARON,Missing,BG HAFIZ,BG OWBY,Missing
577,2,HD,PD,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,1.60416666666667,11.0,11.0,R,D,,D,S,H,F,T,28900.0,28900.0,0.0,950.0,27950.0,0.0,444.0,40.0,404.0,72.0,267.0,40.0,,,FF,DE,,,,,PP,,,7,36840.0,,,2400.0,34440.0,0.0,419.0,0.0,419.0,347.0,164.0,222.0,,,DO,EE,LF,,,0,WL,,,3,MG ADAN,Missing,BG HAFIZ,Missing,Missing
578,2,HD,PD,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,11.0,R,D,,D,S,H,F,T,19600.0,19600.0,0.0,300.0,19300.0,0.0,232.0,20.0,212.0,72.0,153.0,15.0,,,FF,,,EE,LR,,PP,,,8,18180.0,18180.0,0.0,800.0,17380.0,0.0,293.0,23.0,270.0,119.0,80.0,64.0,,,DO,FF,,,,0,RR,WD,,5,MG ADAN,Missing,MG KALIL,Missing,Missing
579,2,HD,PD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,20.0,20.0,R,D,,D,S,H,F,T,17000.0,,,600.0,16400.0,0.0,232.0,20.0,212.0,72.0,120.0,40.0,,,FF,DE,,,,,PP,RR,SS,4,23860.0,,,1800.0,22060.0,0.0,246.0,17.0,229.0,137.0,72.0,92.0,,,DO,FF,,,,0,PP,SS,,8,MG SHARON,Missing,MG KALIL,Missing,Missing
